row_id,model_label,qwen_model_id,dataset_name,s,family,question_type_short,success,llm_judge,f1,retrieval_calls,react_steps,context_tokens,qwen_input_price_cny_per_1m,qwen_output_price_cny_per_1m,qwen_chat_prompt_tokens,qwen_chat_completion_tokens,qwen_chat_calls,qwen_chat_cost_cny,qwen_chat_cost_usd_report,q0_corpus_rows,q0_memory_files_indexed_est,q0_embedding_chunks_est,q0_embedding_prompt_tokens_est,q0_embedding_cost_usd_est,q1_query_embedding_prompt_tokens_est,q1_query_embedding_calls_est,q1_query_embedding_cost_usd_est,embedding_cost_usd_est,embedding_model,embedding_cost_basis,judge_model,judge_prompt_tokens,judge_completion_tokens,judge_calls,judge_cost_usd,total_cost_cny_report,total_cost_usd_report,original_runner_total_cost_usd,result_path,source_root
1217,qwen32b,qwen3-32b,s100/longmem_ssa/lm_18_a0313,100,longmem_ssa,SSA,1,1,,1,3,2330,2.0,8.0,5269,212,3,0.012234,0.0017899572774623981,101,102,1644,636329,0.01272658,12,1,2.4e-07,0.01272682,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1620,202,3,0.000364,0.101707136536,0.014880777277462398,0.000364,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining990_20260423_v1
1218,qwen32b,qwen3-32b,s100/longmem_ssa/lm_18_a0350,100,longmem_ssa,SSA,1,1,,1,3,2328,2.0,8.0,5303,209,3,0.012278,0.001796394920114707,101,102,1568,591346,0.01182692,12,1,2.4e-07,0.01182716,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1611,200,3,0.000362,0.09558847076799999,0.013985554920114707,0.000362,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining990_20260423_v1
1219,qwen32b,qwen3-32b,s100/longmem_ssa/lm_19_a0132,100,longmem_ssa,SSA,1,1,,1,3,2284,2.0,8.0,5469,211,3,0.012626,0.0018473108210920583,101,102,1698,641276,0.01282552,4,1,8e-08,0.0128256,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1569,179,3,0.000343,0.10263074728,0.015015910821092058,0.000343,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining990_20260423_v1
1220,qwen32b,qwen3-32b,s100/longmem_ssa/lm_1_a0139,100,longmem_ssa,SSA,1,1,,1,3,1831,2.0,8.0,4350,149,3,0.009892,0.0014472991162872357,101,102,1731,647906,0.01295812,11,1,2.2e-07,0.01295834,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1341,220,3,0.000333,0.100735650632,0.014738639116287236,0.000333,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining990_20260423_v1
1221,qwen32b,qwen3-32b,s100/longmem_ssa/lm_1_a0356,100,longmem_ssa,SSA,1,1,,1,3,1829,2.0,8.0,4350,149,3,0.009892,0.0014472991162872357,101,102,1653,641373,0.01282746,11,1,2.2e-07,0.012827680000000001,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1341,217,3,0.000331,0.09982894606400002,0.014605979116287237,0.000331,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining990_20260423_v1
1222,qwen32b,qwen3-32b,s100/longmem_ssa/lm_1_a0448,100,longmem_ssa,SSA,1,1,,1,3,1833,2.0,8.0,4350,149,3,0.009892,0.0014472991162872357,101,102,1731,680893,0.01361786,11,1,2.2e-07,0.013618080000000001,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1341,217,3,0.000331,0.105231171984,0.015396379116287237,0.000331,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining990_20260423_v1
1223,qwen32b,qwen3-32b,s100/longmem_ssa/lm_20_a0058,100,longmem_ssa,SSA,1,1,,1,2,1167,2.0,8.0,2007,140,2,0.005134,0.0007511558494762098,101,102,1587,593699,0.01187398,8,1,1.6e-07,0.01187414,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1401,220,3,0.000342,0.08862887367200001,0.01296729584947621,0.000342,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining990_20260423_v1
1224,qwen32b,qwen3-32b,s100/longmem_ssa/lm_20_a0162,100,longmem_ssa,SSA,1,1,,1,2,1171,2.0,8.0,2007,140,2,0.005134,0.0007511558494762098,101,102,1582,612331,0.012246620000000001,8,1,1.6e-07,0.012246780000000002,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1401,203,3,0.000332,0.09110744554400002,0.013329935849476213,0.000332,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining990_20260423_v1
1225,qwen32b,qwen3-32b,s100/longmem_ssa/lm_20_a0177,100,longmem_ssa,SSA,1,1,,1,2,1172,2.0,8.0,2006,140,2,0.005132,0.0007508632293556505,101,102,1698,643382,0.01286764,8,1,1.6e-07,0.0128678,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1401,193,3,0.000326,0.09530898424,0.01394466322935565,0.000326,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining990_20260423_v1
1226,qwen32b,qwen3-32b,s100/longmem_ssa/lm_20_a0397,100,longmem_ssa,SSA,1,1,,1,2,1167,2.0,8.0,2007,140,2,0.005134,0.0007511558494762098,101,102,1592,596659,0.01193318,8,1,1.6e-07,0.01193334,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1401,183,3,0.00032,0.08888312823200001,0.013004495849476211,0.00032,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining990_20260423_v1
1227,qwen32b,qwen3-32b,s100/longmem_ssa/lm_22_a0192,100,longmem_ssa,SSA,1,1,,1,3,2342,2.0,8.0,5655,157,3,0.012566,0.0018385322174752736,101,102,1660,633125,0.0126625,6,1,1.2e-07,0.01266262,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1371,194,3,0.000322,0.10131328077599999,0.014823152217475273,0.000322,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining990_20260423_v1
1228,qwen32b,qwen3-32b,s100/longmem_ssa/lm_22_a0239,100,longmem_ssa,SSA,1,1,,1,3,2096,2.0,8.0,5431,158,3,0.012126,0.0017741557909521856,101,102,1604,617042,0.01234084,6,1,1.2e-07,0.01234096,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1374,190,3,0.00032,0.09866112940800001,0.014435115790952186,0.00032,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining990_20260423_v1
1229,qwen32b,qwen3-32b,s100/longmem_ssa/lm_22_a0262,100,longmem_ssa,SSA,1,1,,1,3,2510,2.0,8.0,5889,191,3,0.013306,0.0019468016620822846,101,102,1665,633624,0.01267248,6,1,1.2e-07,0.0126726,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1446,200,3,0.000337,0.10222401408,0.014956401662082284,0.000337,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining990_20260423_v1
1230,qwen32b,qwen3-32b,s100/longmem_ssa/lm_24_a0070,100,longmem_ssa,SSA,1,1,,1,2,1121,2.0,8.0,1981,121,2,0.00493,0.000721308597179142,101,102,1549,581925,0.0116385,13,1,2.6e-07,0.01163876,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1413,237,3,0.000354,0.086898116048,0.012714068597179141,0.000354,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining990_20260423_v1
1231,qwen32b,qwen3-32b,s100/longmem_ssa/lm_24_a0253,100,longmem_ssa,SSA,1,1,,1,2,1119,2.0,8.0,1982,121,2,0.004932,0.0007216012172997014,101,102,1632,618276,0.01236552,13,1,2.6e-07,0.01236578,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1413,226,3,0.000348,0.091828143544,0.013435381217299702,0.000348,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining990_20260423_v1
1232,qwen32b,qwen3-32b,s100/longmem_ssa/lm_24_a0272,100,longmem_ssa,SSA,1,1,,1,2,1121,2.0,8.0,1982,121,2,0.004932,0.0007216012172997014,101,102,1550,581792,0.01163584,13,1,2.6e-07,0.0116361,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1413,246,3,0.00036,0.08692294428000001,0.0127177012172997,0.00036,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining990_20260423_v1
1233,qwen32b,qwen3-32b,s100/longmem_ssa/lm_26_a0290,100,longmem_ssa,SSA,1,1,,1,3,2601,2.0,8.0,6005,178,3,0.013434,0.001965529349798092,101,102,1760,665690,0.0133138,7,1,1.4e-07,0.01331394,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1407,234,3,0.000351,0.10683113191200001,0.01563046934979809,0.000351,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining990_20260423_v1
1234,qwen32b,qwen3-32b,s100/longmem_ssa/lm_28_a0047,100,longmem_ssa,SSA,1,1,,1,3,3016,2.0,8.0,7167,151,3,0.015542,0.002273950956867794,101,102,1762,675185,0.0135037,13,1,2.6e-07,0.01350396,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1278,241,3,0.000336,0.110135358608,0.016113910956867795,0.000336,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining990_20260423_v1
1235,qwen32b,qwen3-32b,s100/longmem_ssa/lm_28_a0060,100,longmem_ssa,SSA,1,1,,1,3,3075,2.0,8.0,7335,151,3,0.015878,0.0023231111371217884,101,102,1641,620344,0.01240688,13,1,2.6e-07,0.01240714,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1278,254,3,0.000344,0.10302949167200001,0.01507425113712179,0.000344,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining990_20260423_v1
1236,qwen32b,qwen3-32b,s100/longmem_ssa/lm_28_a0094,100,longmem_ssa,SSA,1,1,,1,3,3178,2.0,8.0,7525,150,3,0.01625,0.0023775384795458533,101,102,1703,662201,0.01324402,13,1,2.6e-07,0.01324428,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1275,224,3,0.000326,0.109000149744,0.015947818479545853,0.000326,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining990_20260423_v1
1237,qwen32b,qwen3-32b,s100/longmem_ssa/lm_28_a0109,100,longmem_ssa,SSA,1,1,,1,3,3200,2.0,8.0,7621,117,3,0.016178,0.002367004155205712,101,102,1698,646445,0.0129289,13,1,2.6e-07,0.01292916,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1194,33,3,0.000199,0.105906347968,0.015495164155205712,0.000199,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining990_20260423_v1
1238,qwen32b,qwen3-32b,s100/longmem_ssa/lm_28_a0141,100,longmem_ssa,SSA,1,1,,1,3,3237,2.0,8.0,7627,149,3,0.016446,0.0024062152513606833,101,102,1677,643804,0.01287608,13,1,2.6e-07,0.01287634,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1275,261,3,0.000348,0.106831719032,0.015630555251360683,0.000348,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining990_20260423_v1
1239,qwen32b,qwen3-32b,s100/longmem_ssa/lm_28_a0149,100,longmem_ssa,SSA,1,1,,1,3,3003,2.0,8.0,7159,151,3,0.015526,0.002271609995903318,101,102,1655,632414,0.012648280000000001,13,1,2.6e-07,0.012648540000000002,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1278,252,3,0.000343,0.10432057759200002,0.01526314999590332,0.000343,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining990_20260423_v1
1240,qwen32b,qwen3-32b,s100/longmem_ssa/lm_28_a0156,100,longmem_ssa,SSA,1,1,,1,3,3020,2.0,8.0,7177,151,3,0.015562,0.002276877158073389,101,102,1679,639439,0.012788780000000001,13,1,2.6e-07,0.012789040000000002,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1278,252,3,0.000343,0.10531686699200002,0.01540891715807339,0.000343,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining990_20260423_v1
1241,qwen32b,qwen3-32b,s100/longmem_ssa/lm_28_a0195,100,longmem_ssa,SSA,1,1,,1,3,3206,2.0,8.0,7621,117,3,0.016178,0.002367004155205712,101,102,1681,629598,0.012591960000000001,13,1,2.6e-07,0.012592220000000001,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1194,33,3,0.000199,0.10360343045600001,0.015158224155205713,0.000199,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining990_20260423_v1
1242,qwen32b,qwen3-32b,s100/longmem_ssa/lm_28_a0199,100,longmem_ssa,SSA,1,1,,1,3,3182,2.0,8.0,7531,150,3,0.016262,0.00237929420026921,101,102,1609,612227,0.012244540000000002,13,1,2.6e-07,0.012244800000000002,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1275,226,3,0.000327,0.10218773864000001,0.014951094200269213,0.000327,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining751_fixresume_20260423_v1
1243,qwen32b,qwen3-32b,s100/longmem_ssa/lm_28_a0218,100,longmem_ssa,SSA,1,1,,1,3,3183,2.0,8.0,7531,150,3,0.016262,0.00237929420026921,101,102,1726,638231,0.01276462,13,1,2.6e-07,0.012764880000000001,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1275,227,3,0.000327,0.10574238142400001,0.015471174200269212,0.000327,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining990_20260423_v1
1244,qwen32b,qwen3-32b,s100/longmem_ssa/lm_28_a0480,100,longmem_ssa,SSA,1,1,,1,3,3209,2.0,8.0,7627,117,3,0.01619,0.0023687598759290687,101,102,1729,665189,0.013303780000000001,13,1,2.6e-07,0.013304040000000001,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1194,33,3,0.000199,0.108480577792,0.01587179987592907,0.000199,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining990_20260423_v1
1245,qwen32b,qwen3-32b,s100/longmem_ssa/lm_29_a0099,100,longmem_ssa,SSA,1,1,,1,2,1289,2.0,8.0,2141,93,2,0.005026,0.0007353543629659976,101,102,1778,681317,0.01362634,8,1,1.6e-07,0.013626500000000001,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1416,246,3,0.00036,0.10062093020000001,0.014721854362965999,0.00036,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining990_20260423_v1
1246,qwen32b,qwen3-32b,s100/longmem_ssa/lm_29_a0294,100,longmem_ssa,SSA,1,1,,1,2,1289,2.0,8.0,2141,93,2,0.005026,0.0007353543629659976,101,102,1675,633781,0.01267562,8,1,1.6e-07,0.012675780000000001,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1416,235,3,0.000353,0.094075105544,0.013764134362965998,0.000353,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining990_20260423_v1
1247,qwen32b,qwen3-32b,s100/longmem_ssa/lm_29_a0326,100,longmem_ssa,SSA,1,1,,1,2,1288,2.0,8.0,2141,94,2,0.005034,0.0007365248434482355,101,102,1568,605913,0.01211826,8,1,1.6e-07,0.012118420000000001,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1416,235,3,0.000353,0.090273661416,0.013207944843448238,0.000353,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining990_20260423_v1
1248,qwen32b,qwen3-32b,s100/longmem_ssa/lm_2_a0008,100,longmem_ssa,SSA,0,0,,1,2,1154,2.0,8.0,2026,91,2,0.00478,0.0006993620881371803,101,102,1751,658649,0.013172979999999999,13,1,2.6e-07,0.01317324,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1305,21,3,0.000208,0.096238099152,0.01408060208813718,0.000208,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining990_20260423_v1
1249,qwen32b,qwen3-32b,s100/longmem_ssa/lm_2_a0143,100,longmem_ssa,SSA,0,0,,1,2,1162,2.0,8.0,2027,96,2,0.004822,0.0007055071106689295,101,102,1696,642692,0.01285384,13,1,2.6e-07,0.0128541,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1320,85,3,0.000249,0.09437906788,0.01380860711066893,0.000249,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining990_20260423_v1
1250,qwen32b,qwen3-32b,s100/longmem_ssa/lm_2_a0216,100,longmem_ssa,SSA,0,0,,1,2,1156,2.0,8.0,2026,93,2,0.004796,0.0007017030491016561,101,102,1838,705051,0.01410102,13,1,2.6e-07,0.01410128,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1314,21,3,0.00021,0.102610736544,0.015012983049101657,0.00021,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining990_20260423_v1
1251,qwen32b,qwen3-32b,s100/longmem_ssp/lm_11_a0100,100,longmem_ssp,SSP,0,0,,0,1,169,2.0,8.0,479,46,1,0.001326,0.00019400713993094162,101,102,1676,640196,0.01280392,0,0,0.0,0.01280392,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1353,21,3,0.000216,0.09031454921599999,0.013213927139930942,0.000216,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining990_20260423_v1
1252,qwen32b,qwen3-32b,s100/longmem_ssp/lm_11_a0111,100,longmem_ssp,SSP,0,0,,0,1,169,2.0,8.0,479,46,1,0.001326,0.00019400713993094162,101,102,1573,593189,0.01186378,0,0,0.0,0.01186378,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1353,21,3,0.000216,0.083888880344,0.012273787139930943,0.000216,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining751_fixresume_20260423_v1
1253,qwen32b,qwen3-32b,s100/longmem_ssp/lm_12_a0233,100,longmem_ssp,SSP,1,1,,0,1,414,2.0,8.0,490,280,1,0.00322,0.00047111839410077835,101,102,1583,610262,0.01220524,0,0,0.0,0.01220524,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,2175,292,3,0.000501,0.090064609152,0.013177358394100778,0.000501,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining751_fixresume_20260423_v1
1254,qwen32b,qwen3-32b,s100/longmem_ssp/lm_12_a0391,100,longmem_ssp,SSP,1,1,,0,1,399,2.0,8.0,490,265,1,0.0031,0.00045356118686720894,101,102,1628,619723,0.012394460000000001,0,0,0.0,0.012394460000000001,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,2124,340,3,0.000523,0.09138825560800003,0.01337102118686721,0.000523,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining751_fixresume_20260423_v1
1255,qwen32b,qwen3-32b,s100/longmem_ssp/lm_13_a0062,100,longmem_ssp,SSP,0,0,,0,1,192,2.0,8.0,493,55,1,0.001426,0.00020863814595891613,101,102,1746,668550,0.013371,0,0,0.0,0.013371,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1521,33,3,0.000248,0.0945091412,0.013827638145958915,0.000248,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining751_fixresume_20260423_v1
1256,qwen32b,qwen3-32b,s100/longmem_ssp/lm_13_a0090,100,longmem_ssp,SSP,0,0,,0,1,192,2.0,8.0,493,55,1,0.001426,0.00020863814595891613,101,102,1633,613825,0.0122765,0,0,0.0,0.0122765,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1521,33,3,0.000248,0.0870284526,0.012733138145958915,0.000248,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining751_fixresume_20260423_v1
1257,qwen32b,qwen3-32b,s100/longmem_ssp/lm_13_a0136,100,longmem_ssp,SSP,0,0,,0,1,192,2.0,8.0,493,55,1,0.001426,0.00020863814595891613,101,102,1651,627845,0.0125569,0,0,0.0,0.0125569,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1521,33,3,0.000248,0.08894493051999999,0.013013538145958915,0.000248,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining751_fixresume_20260423_v1
1258,qwen32b,qwen3-32b,s100/longmem_ssp/lm_13_a0273,100,longmem_ssp,SSP,0,0,,0,1,192,2.0,8.0,493,55,1,0.001426,0.00020863814595891613,101,102,1524,580155,0.0116031,0,0,0.0,0.0116031,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1521,33,3,0.000248,0.08242589828,0.012059738145958915,0.000248,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining751_fixresume_20260423_v1
1259,qwen32b,qwen3-32b,s100/longmem_ssp/lm_13_a0371,100,longmem_ssp,SSP,0,0,,0,1,192,2.0,8.0,493,55,1,0.001426,0.00020863814595891613,101,102,1670,635274,0.01270548,0,0,0.0,0.01270548,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1521,33,3,0.000248,0.089960445104,0.013162118145958916,0.000248,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining751_fixresume_20260423_v1
1260,qwen32b,qwen3-32b,s100/longmem_ssp/lm_13_a0411,100,longmem_ssp,SSP,0,0,,0,1,192,2.0,8.0,493,55,1,0.001426,0.00020863814595891613,101,102,1668,618099,0.01236198,0,0,0.0,0.01236198,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1521,33,3,0.000248,0.087612691304,0.012818618145958915,0.000248,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining751_fixresume_20260423_v1
1261,qwen32b,qwen3-32b,s100/longmem_ssp/lm_13_a0458,100,longmem_ssp,SSP,0,0,,0,1,192,2.0,8.0,493,55,1,0.001426,0.00020863814595891613,101,102,1531,581800,0.011636,0,0,0.0,0.011636,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1521,33,3,0.000248,0.0826507632,0.012092638145958916,0.000248,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining751_fixresume_20260423_v1
1262,qwen32b,qwen3-32b,s100/longmem_ssp/lm_15_a0026,100,longmem_ssp,SSP,0,0,,0,1,172,2.0,8.0,481,47,1,0.001338,0.00019576286065429858,101,102,1575,594519,0.01189038,0,0,0.0,0.01189038,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1368,33,3,0.000225,0.08414419922400002,0.012311142860654298,0.000225,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining751_fixresume_20260423_v1
1263,qwen32b,qwen3-32b,s100/longmem_ssp/lm_15_a0114,100,longmem_ssp,SSP,0,0,,0,1,160,2.0,8.0,481,35,1,0.001242,0.00018171709486744308,101,102,1631,620502,0.01241004,0,0,0.0,0.01241004,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1332,21,3,0.000212,0.08751111899200001,0.012803757094867444,0.000212,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining751_fixresume_20260423_v1
1264,qwen32b,qwen3-32b,s100/longmem_ssp/lm_15_a0350,100,longmem_ssp,SSP,0,0,,0,1,160,2.0,8.0,481,35,1,0.001242,0.00018171709486744308,101,102,1464,555653,0.01111306,0,0,0.0,0.01111306,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,1332,201,3,0.00032,0.07938467848800002,0.011614777094867442,0.00032,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining751_fixresume_20260423_v1
1265,qwen32b,qwen3-32b,s100/longmem_ssp/lm_16_a0134,100,longmem_ssp,SSP,1,1,,1,2,1607,2.0,8.0,2106,488,2,0.008116,0.001187452449230409,101,102,1854,682717,0.013654340000000001,3,1,6e-08,0.0136544,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,2520,284,3,0.000548,0.10518656352000001,0.015389852449230409,0.000548,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining751_fixresume_20260423_v1
1266,qwen32b,qwen3-32b,s100/longmem_ssp/lm_16_a0410,100,longmem_ssp,SSP,1,1,,1,2,1605,2.0,8.0,2106,488,2,0.008116,0.001187452449230409,101,102,1756,668769,0.013375380000000001,3,1,6e-08,0.01337544,text-embedding-3-small,reconstructed_estimate_openclaw_chunks_and_queries,gpt-4o-mini,2520,288,3,0.000551,0.103300432112,0.01511389244923041,0.000551,results.json,longmemeval_fixed2k_openclaw_doc_qwen32b_fidelity_otherapi_p3_remaining751_fixresume_20260423_v1
